Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,8644.910156,8803.610352,8642.5,8756.549805,8756.517578,0
2000-01-05,8690.599609,8867.679688,8668.019531,8849.870117,8849.837891,0
2000-01-06,8900.55957,9023.990234,8833.910156,8922.030273,8921.99707,0
2000-01-07,8853.429688,8940.769531,8739.429688,8849.870117,8849.837891,0
2000-01-10,8941.929688,9126.019531,8891.790039,9102.599609,9102.56543,0
2000-01-11,9254.179688,9332.519531,8890.450195,8927.030273,8926.99707,0
2000-01-12,8964.780273,9144.650391,8937.30957,9144.650391,9144.616211,0
2000-01-13,9215.759766,9237.849609,9095.349609,9107.19043,9107.15625,0
2000-01-14,9219.370117,9236.849609,8967.55957,9023.240234,9023.207031,0
2000-01-17,9256.570313,9384.519531,9230.389648,9315.429688,9315.395508,0
2000-01-18,9353.889648,9353.889648,9210.360352,9250.19043,9250.15625,0
2000-01-19,9255.700195,9335.730469,9136.759766,9151.44043,9151.40625,0
2000-01-20,9175.269531,9211.339844,9077.700195,9136.950195,9136.916016,0
2000-01-21,9183.55957,9305.269531,9183.55957,9255.94043,9255.90625,0
2000-01-24,9327.980469,9425.870117,9327.980469,9387.070313,9387.036133,0
2000-01-25,9412.240234,9413.209961,9308.009766,9372.370117,9372.335938,0
2000-01-26,9469.740234,9617.320313,9469.740234,9581.959961,9581.923828,0
2000-01-27,9684.450195,9733.259766,9618.299805,9628.980469,9628.944336,0
2000-01-28,9627.919922,9753.719727,9627.919922,9696.910156,9696.873047,0
2000-01-31,9653.240234,9749.509766,9613.799805,9744.889648,9744.852539,0
2000-02-01,9829.679688,9901.799805,9800.629883,9856.389648,9856.352539,0
2000-02-09,10137.240234,10137.240234,9932.070313,10008.879883,10008.841797,0
2000-02-10,10028.339844,10098.299805,9957.660156,10057.669922,10057.631836,0
2000-02-11,10171.799805,10227.330078,10096.540039,10128.669922,10128.631836,0
2000-02-14,10152.459961,10167.709961,9963.5,9971.450195,9971.412109,0
2000-02-15,9993.629883,10014.25,9853.860352,9957.740234,9957.702148,0
2000-02-16,10010.870117,10099.969727,10010.870117,10064.490234,10064.452148,0
2000-02-17,10109.849609,10267.459961,10109.849609,10202.200195,10202.162109,0
2000-02-18,10311.269531,10393.589844,10062.230469,10096.379883,10096.341797,0
2000-02-21,10165.240234,10212.990234,9912.669922,9912.669922,9912.632813,0
2000-02-22,9853.160156,9917.129883,9596.679688,9731.929688,9731.892578,0
2000-02-23,9738.19043,9803.80957,9623.459961,9642.259766,9642.223633,0
2000-02-24,9725.299805,9781.30957,9582.0,9599.169922,9599.133789,0
2000-02-25,9620.919922,9639.120117,9407.790039,9432.490234,9432.456055,0
2000-02-29,9525.650391,9581.0,9410.110352,9435.94043,9435.90625,0
2000-03-01,9572.240234,9689.099609,9572.240234,9689.099609,9689.0625,0
2000-03-02,9781.269531,9781.269531,9538.120117,9543.820313,9543.785156,0
2000-03-03,9557.660156,9650.740234,9547.400391,9588.030273,9587.994141,0
2000-03-06,9519.799805,9519.799805,9356.580078,9367.910156,9367.875977,0
2000-03-07,9340.490234,9440.320313,9286.389648,9380.070313,9380.036133,0
2000-03-08,9413.570313,9482.179688,9379.290039,9389.490234,9389.456055,0
2000-03-09,9453.700195,9587.269531,9453.700195,9587.269531,9587.233398,0
2000-03-10,9706.019531,9712.389648,9422.080078,9429.599609,9429.56543,0
2000-03-13,9229.490234,9229.490234,8807.360352,8811.950195,8811.917969,0
2000-03-14,8694.870117,8871.830078,8598.070313,8835.580078,8835.547852,0
2000-03-15,8794.299805,8905.820313,8634.490234,8640.030273,8639.998047,0
2000-03-16,8357.629883,8714.05957,8250.459961,8682.759766,8682.727539,0
2000-03-17,8700.990234,8799.089844,8610.580078,8763.269531,8763.237305,0
2000-03-20,8483.410156,8536.049805,8483.410156,8536.049805,8536.017578,0
2000-03-21,8380.790039,9021.889648,8355.889648,9004.480469,9004.447266,0
2000-03-22,9009.070313,9201.150391,8908.320313,9069.389648,9069.355469,0
2000-03-23,9198.450195,9567.889648,9198.450195,9533.870117,9533.834961,0
2000-03-24,9571.280273,9571.280273,9405.139648,9482.639648,9482.604492,0
2000-03-27,9531.910156,9858.570313,9531.910156,9807.570313,9807.533203,0
2000-03-28,9919.75,9985.150391,9772.540039,9856.599609,9856.5625,0
2000-03-29,9844.410156,9914.139648,9794.480469,9805.69043,9805.65332,0
2000-03-30,9846.639648,10071.259766,9846.639648,9931.94043,9931.902344,0
2000-03-31,9903.55957,10011.959961,9798.610352,9854.950195,9854.913086,0
2000-04-03,9892.780273,10050.429688,9816.219727,10050.429688,10050.391602,0
2000-04-05,9923.740234,10238.110352,9923.740234,10186.169922,10186.131836,0
2000-04-06,10252.080078,10328.980469,9969.280273,9969.280273,9969.242188,0
2000-04-07,10069.519531,10128.259766,9908.879883,9921.030273,9920.992188,0
2000-04-10,9979.230469,10168.719727,9956.650391,10127.480469,10127.442383,0
2000-04-11,10108.980469,10194.910156,10059.410156,10068.049805,10068.011719,0
2000-04-12,10101.44043,10149.320313,9906.320313,9911.389648,9911.352539,0
2000-04-13,9655.429688,9746.990234,9564.719727,9662.599609,9662.563477,0
