Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,695.380005,707.700012,678.23999,704.5599980000001,704.219238,0
2000-01-03,704.5599980000001,713.969971,684.799988,713.200012,712.855103,0
2000-01-04,713.200012,713.200012,686.280029,687.320007,686.98761,0
2000-01-05,685.950012,690.119995,662.8900150000001,678.539978,678.211792,0
2000-01-06,678.539978,683.619995,662.619995,669.330017,669.006287,0
2000-01-07,669.330017,690.820007,662.4400019999999,690.75,690.4159549999999,0
2000-01-10,690.75,748.320007,690.75,741.6900019999999,741.3312990000001,0
2000-01-11,741.6900019999999,755.880005,713.22998,717.090027,716.743225,0
2000-01-12,717.090027,750.039978,709.869995,741.590027,741.2313839999999,0
2000-01-13,741.6900019999999,752.159973,732.77002,748.97998,748.617737,0
2000-01-14,748.97998,817.320007,748.97998,809.869995,809.478333,0
2000-01-18,809.76001,813.169983,793.289978,803.369995,802.981445,0
2000-01-19,803.369995,810.25,796.3900150000001,805.429993,805.040466,0
2000-01-20,805.429993,833.52002,805.429993,812.570007,812.1770019999999,0
2000-01-21,812.650024,817.590027,802.159973,804.150024,803.761108,0
2000-01-24,804.150024,828.570007,789.049988,789.070007,788.688416,0
2000-01-25,789.070007,815.77002,776.73999,815.539978,815.145569,0
2000-01-26,815.539978,815.539978,783.159973,783.159973,782.7811889999999,0
2000-01-27,783.159973,804.630005,765.320007,778.650024,778.2734379999999,0
2000-01-28,778.650024,790.340027,742.719971,749.01001,748.647766,0
2000-01-31,749.210022,778.0599980000001,738.820007,778.0599980000001,777.683716,0
2000-02-01,778.0599980000001,802.4400019999999,761.51001,802.429993,802.041931,0
2000-02-02,802.429993,834.419983,802.159973,825.950012,825.550537,0
2000-02-03,825.950012,870.4600220000001,825.950012,870.4600220000001,870.039063,0
2000-02-04,870.4600220000001,880.429993,864.349976,868.0200199999999,867.6002199999999,0
2000-02-07,868.0200199999999,902.9799800000001,866.7899779999999,902.9799800000001,902.543274,0
2000-02-08,902.9799800000001,923.0599980000001,894.8699949999999,920.070007,919.625061,0
2000-02-09,920.150024,929.3599849999999,900.669983,903.5200199999999,903.0830689999999,0
2000-02-10,903.679993,943.5499880000001,899.099976,943.090027,942.6339109999999,0
2000-02-11,943.090027,943.3900150000001,906.679993,912.1900019999999,911.7488400000001,0
2000-02-14,912.1900019999999,933.840027,901.7800289999999,925.7100220000001,925.2623289999999,0
2000-02-15,925.7100220000001,969.159973,904.5300289999999,954.2299800000001,953.7684939999999,0
2000-02-16,954.2299800000001,974.7299800000001,949.5,953.919983,953.458618,0
2000-02-17,961.159973,981.0599980000001,946.1400150000001,978.7999880000001,978.326599,0
2000-02-18,978.7999880000001,978.7999880000001,935.9400019999999,935.9400019999999,935.4873660000001,0
2000-02-22,935.9400019999999,998.6400150000001,919.25,989.929993,989.451233,0
2000-02-23,989.929993,1025.050049,983.1300050000001,1007.48999,1007.0027470000001,0
2000-02-24,1007.48999,1064.050049,1003.599976,1063.699951,1063.185547,0
2000-02-25,1063.699951,1075.189941,1030.380005,1032.02002,1031.520874,0
2000-02-28,1032.02002,1069.73999,992.3800050000001,1066.430054,1065.914307,0
2000-02-29,1066.430054,1174.180054,1066.430054,1170.459961,1169.893921,0
2000-03-01,1170.459961,1190.670044,1154.089966,1172.180054,1171.613159,0
2000-03-02,1172.180054,1177.310059,1127.400024,1135.959961,1135.4105220000001,0
2000-03-03,1135.959961,1211.339966,1135.959961,1211.339966,1210.75415,0
2000-03-06,1211.339966,1256.609985,1211.339966,1243.790039,1243.188477,0
2000-03-07,1243.790039,1290.23999,1240.930054,1263.73999,1263.128784,0
2000-03-08,1263.73999,1269.949951,1196.369995,1242.170044,1241.569336,0
2000-03-09,1242.170044,1291.849976,1222.02002,1290.209961,1289.5859380000002,0
2000-03-10,1290.209961,1347.939941,1289.469971,1332.72998,1332.085449,0
2000-03-13,1332.72998,1339.47998,1277.089966,1316.099976,1315.463501,0
2000-03-14,1316.099976,1362.099976,1229.02002,1229.839966,1229.245117,0
2000-03-15,1229.839966,1255.119995,1186.27002,1201.339966,1200.758911,0
2000-03-16,1201.339966,1241.0,1137.880005,1227.119995,1226.526489,0
2000-03-17,1227.119995,1264.23999,1208.390015,1254.829956,1254.2230220000001,0
2000-03-20,1254.829956,1278.209961,1201.98999,1203.449951,1202.86792,0
