Date,Open,High,Low,Close,Adj Close,Volume
2018-07-17,41.919998,42.439999,41.880001,42.34,42.34,14437600
2018-07-18,41.950001,42.189999,41.75,42.16,42.16,19164800
2018-07-19,41.52,41.779999,41.23,41.400002,41.400002,33097800
