Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.900002,81.519997,81.519997,45.136906,6100
2002-07-31,81.949997,82.800003,81.900002,82.529999,45.696178,29400
2002-08-01,82.540001,83.019997,82.540001,83.0,45.956402000000004,25000
2002-08-02,83.160004,84.099998,82.879997,83.849998,46.427002,52800
2002-08-05,84.040001,84.440002,83.849998,84.220001,46.631896999999995,61100
2002-08-06,83.870003,83.900002,83.220001,83.5,46.23328,64900
2002-08-07,83.599998,84.139999,83.360001,83.699997,46.343979,40300
2002-08-08,83.58000200000001,83.769997,83.360001,83.699997,46.343979,40900
2002-08-09,84.0,84.879997,84.0,84.879997,46.997318,35900
2002-08-12,85.300003,86.699997,85.139999,85.400002,47.285275,32100
2002-08-13,85.779999,86.470001,85.370003,86.449997,47.866646,75400
2002-08-14,87.459999,87.900002,86.75,86.779999,48.049374,130000
2002-08-15,86.379997,86.5,85.849998,86.019997,47.628544,87100
2002-08-16,86.440002,86.519997,84.82,85.059998,47.097019,85000
2002-08-19,85.050003,85.339996,84.709999,85.32,47.240986,47300
2002-08-20,85.620003,86.290001,85.599998,86.269997,47.766968,40800
2002-08-21,85.68,86.099998,85.629997,85.809998,47.512264,40000
2002-08-22,85.550003,85.550003,85.059998,85.059998,47.097019,34400
2002-08-23,85.199997,85.949997,85.199997,85.900002,47.562107,20100
2002-08-26,85.699997,86.209999,85.66999799999999,85.980003,47.606415000000005,23900
2002-08-27,85.400002,85.68,85.199997,85.440002,47.307438,301800
2002-08-28,86.040001,86.18,85.839996,85.870003,47.545483000000004,18100
2002-08-29,86.760002,86.860001,86.349998,86.559998,47.927532,135700
2002-08-30,86.75,87.129997,86.449997,87.08000200000001,48.215446,78100
2002-09-03,87.08000200000001,88.040001,87.0,88.040001,48.956684,102100
2002-09-04,88.029999,88.300003,87.839996,88.019997,48.945572,66300
2002-09-05,88.57,88.650002,87.379997,88.5,49.21249,648400
2002-09-06,87.970001,88.190002,87.199997,87.459999,48.634163,140000
2002-09-09,87.5,87.83000200000001,87.260002,87.33000200000001,48.561901,83800
2002-09-10,87.16999799999999,88.0,87.0,87.75,48.795429,336000
2002-09-11,87.0,87.300003,86.75,87.290001,48.539635,177700
2002-09-12,87.480003,88.139999,87.470001,87.970001,48.917778000000006,43400
2002-09-13,88.33000200000001,88.940002,88.18,88.779999,49.368195,155100
2002-09-16,89.199997,89.220001,88.900002,88.93,49.451599,73000
2002-09-17,88.639999,89.32,88.360001,89.099998,49.546162,75400
2002-09-18,89.160004,89.559998,89.019997,89.120003,49.557255,196600
2002-09-19,89.699997,89.769997,89.260002,89.720001,49.890907,109900
2002-09-20,89.449997,89.519997,89.059998,89.300003,49.65736,113500
2002-09-23,90.0,90.239998,89.769997,90.099998,50.102219,163200
2002-09-24,90.300003,90.940002,90.209999,90.68,50.424763,251900
2002-09-25,90.099998,90.360001,89.260002,89.58000200000001,49.813038,127200
2002-09-26,89.050003,89.529999,88.610001,89.370003,49.696281,429000
2002-09-27,89.529999,90.040001,89.480003,90.040001,50.068851,298200
2002-09-30,90.660004,90.900002,90.08000200000001,90.400002,50.269032,297800
2002-10-01,89.160004,89.300003,88.800003,88.940002,49.645531,257500
2002-10-02,89.239998,89.480003,88.839996,89.449997,49.930225,91000
2002-10-03,89.300003,89.510002,88.800003,89.230003,49.807415,29900
2002-10-04,88.400002,89.720001,88.400002,89.510002,49.963688,131000
2002-10-07,89.900002,89.959999,89.459999,89.660004,50.047416999999996,433800
2002-10-08,89.5,90.519997,89.360001,89.690002,50.064205,530900
2002-10-09,90.300003,90.379997,89.949997,90.150002,50.320965,402900
