Date,Adj Close,Volume
2000-01-04,,
2000-01-05,-0.024223122684661674,
2000-01-06,-0.02018499258384207,
2000-01-07,0.0013837655235741228,
2000-01-11,0.03613999576561842,
2000-01-12,-0.009203794866133642,
2000-01-13,0.008345325085099256,
2000-01-14,0.006544885366951773,
2000-01-17,0.025356917170911594,
2000-01-18,-0.012381401577957392,
2000-01-19,-0.01556633857651321,
2000-01-20,0.005834544641557816,
2000-01-21,-0.00683500921976541,
2000-01-24,0.009461820315299158,
2000-01-25,-0.008457998944539545,
2000-01-26,0.011413290022748289,
2000-01-27,0.005155683807243769,
2000-01-28,0.011715870182581797,
2000-01-31,0.00539856513915715,
2000-02-01,-0.005952924796656641,
2000-02-02,0.008007323654364478,
2000-02-03,0.010598637224779713,
2000-02-04,-0.0011770225787084236,
2000-02-07,0.009224187721095905,
2000-02-08,-0.003837913256190933,
2000-02-09,0.006990261453859823,
2000-02-10,-0.01488171880122203,
2000-02-14,-0.0077908899460238466,
2000-02-15,-0.009645449685299349,
2000-02-16,0.011945045421623774,
2000-02-17,0.009807589198117823,
2000-02-18,-0.0001198042560483241,
2000-02-21,-0.012394710893534585,
2000-02-22,-0.007837284144547539,
2000-02-23,0.006651203959923261,
2000-02-24,0.002658292323535686,
2000-02-25,0.012591889655935658,
2000-02-28,-0.004933991212062115,
2000-02-29,0.012140908349708983,
2000-03-01,0.006119906384033048,
2000-03-02,-0.0008246598546995553,
2000-03-03,-0.006856195469903828,
2000-03-06,-0.0065833243927034815,
2000-03-07,0.007470600788579961,
2000-03-08,-0.008896776759513187,
2000-03-09,-0.0052851599081435935,
2000-03-10,0.0044791391788576084,
2000-03-13,-0.028377688143243835,
2000-03-14,-0.0025059937572399667,
2000-03-15,-0.00330376993619138,
2000-03-16,0.00915323260506072,
2000-03-17,0.016261678501387804,
2000-03-21,0.001841892671871227,
2000-03-22,0.006694626217666631,
2000-03-23,-0.0014690806502604982,
2000-03-24,0.012864025355999724,
2000-03-27,0.016181377053196225,
2000-03-28,0.0046008782706999955,
2000-03-29,0.01631024855501576,
2000-03-30,-0.01280508368051865,
2000-03-31,-0.005096479563632798,
2000-04-03,0.019160337497901147,
2000-04-04,-0.006371428968175612,
2000-04-05,-0.006417121058539175,
2000-04-06,-0.011687575117223839,
2000-04-07,0.001443914953979423,
2000-04-10,0.01808390984303419,
2000-04-11,-0.00468212486111767,
2000-04-12,0.015139047938567579,
2000-04-13,-0.014726055283221327,
2000-04-14,-0.004469373341703614,
2000-04-17,-0.06978524179350964,
2000-04-18,-0.0020580689998708555,
2000-04-19,0.006173040377149944,
2000-04-20,-0.006669532569366789,
2000-04-21,-0.03727141128131432,
2000-04-24,0.012462318239745744,
2000-04-25,-0.01124559641577433,
2000-04-26,-0.007553471856672209,
2000-04-27,-0.006349324651829566,
2000-04-28,-0.002523462689837144,
2000-05-01,0.02388939826844895,
2000-05-02,0.0019713709252056734,
2000-05-08,-0.012983012702956218,
2000-05-09,-0.0195287163643252,
2000-05-10,-0.008017487002320398,
2000-05-11,-0.04626789371016473,
2000-05-12,0.028159309163864023,
2000-05-15,-0.0025446641227902535,
2000-05-16,0.013720966154838712,
2000-05-17,-0.008388046606367014,
2000-05-18,-0.02139725414414189,
2000-05-19,-0.010184634603464185,
2000-05-22,-0.02800779433263573,
2000-05-23,-0.004105898749041374,
2000-05-24,-0.016808295199253195,
2000-05-25,0.012676034660561834,
2000-05-26,-0.014751558078730808,
2000-05-29,0.014823757614436455,
2000-05-30,-0.00101813423103367,
2000-05-31,0.006380580415505258,
2000-06-01,0.022155315441327896,
2000-06-02,0.006335082097021144,
2000-06-05,0.023912325486930234,
2000-06-06,-0.0018433539025429172,
2000-06-07,-0.001462959979562588,
2000-06-08,-0.008201890602639407,
2000-06-09,-0.008376078654429683,
2000-06-12,0.007039488284650913,
2000-06-13,-0.0038667726552070064,
2000-06-14,-0.015402310324842917,
2000-06-15,-0.0189571133956425,
2000-06-16,-0.001247995541667383,
2000-06-19,0.01673212766486335,
2000-06-20,0.019058194749176836,
2000-06-21,0.01789314732326382,
2000-06-22,-0.006047055651590782,
2000-06-23,-0.008347874808526463,
2000-06-26,-0.002228973461345102,
2000-06-27,0.020895231299110587,
2000-06-28,0.005272819940191624,
2000-06-29,0.0060868989465719895,
2000-06-30,-0.0037108022218640424,
2000-07-03,0.011694261165569108,
2000-07-04,-0.008203948513351182,
2000-07-05,-0.001957691905023335,
2000-07-06,-0.008808243019694188,
2000-07-07,0.006704583848120315,
2000-07-10,0.010026269993623044,
2000-07-11,-0.0038878710710612122,
2000-07-12,-0.0092678922161354,
2000-07-13,-0.01760051694233393,
2000-07-14,0.006221789032469551,
2000-07-17,0.008395877227144289,
2000-07-18,-0.01976994992476601,
2000-07-19,0.002272047226057444,
2000-07-21,-0.010132149826487392,
2000-07-24,-0.01572561916404832,
2000-07-25,0.0015997167104702028,
2000-07-26,-0.004282745601170693,
2000-07-27,-0.019427207038280925,
2000-07-28,-0.021223535145900065,
2000-07-31,-0.00701326425332891,
2000-08-01,0.02366427716454167,
2000-08-02,0.006616316267108215,
2000-08-03,-0.024172861703193004,
2000-08-04,-0.009300365615275774,
2000-08-07,0.021404346454391217,
2000-08-08,-0.011410542929604544,
2000-08-09,0.013558012695713164,
2000-08-10,-0.0036763760516298877,
2000-08-11,0.008879113245987957,
2000-08-14,0.002259044889095698,
2000-08-15,0.008937766869179423,
2000-08-16,0.003542717294994433,
2000-08-17,-0.011922208307592806,
2000-08-18,0.007391853055283384,
2000-08-21,-0.014760645566933768,
2000-08-22,0.025845131043646736,
2000-08-23,-0.0010993697100500556,
2000-08-24,0.014246815283497317,
2000-08-25,0.014426990423047629,
2000-08-28,0.015953154586638315,
2000-08-29,-0.0022914188928502945,
2000-08-30,-0.014005575743433375,
2000-08-31,-0.002390897241899275,
2000-09-01,-0.007204708941437364,
2000-09-04,-0.003080587747608031,
2000-09-05,-0.014138208575896323,
2000-09-06,-0.0031849946234632056,
2000-09-07,-0.006061583732486743,
2000-09-08,0.012336512005251593,
2000-09-11,-0.022461548912528384,
2000-09-12,-0.005620884129356294,
2000-09-13,0.009369507644572474,
2000-09-14,0.0014058067720692077,
2000-09-18,-0.009382439237377796,
2000-09-19,0.003924391101750785,
2000-09-20,0.020721667760655465,
2000-09-21,-0.00894750050920888,
2000-09-22,-0.030212635660577615,
2000-09-25,0.011041069081598737,
2000-09-26,-0.004019300591415823,
2000-09-27,-0.018122719976974837,
2000-09-28,-0.0008305802664352503,
2000-09-29,0.007698221874262656,
2000-10-02,0.009858858131952657,
2000-10-03,0.0006024255379162436,
2000-10-04,0.01489372146106648,
2000-10-05,-0.0030850247666969087,
2000-10-06,-0.006523252219446078,
2000-10-10,-0.01041127959588951,
2000-10-11,-0.019848052620245978,
2000-10-12,0.0023894780022968086,
2000-10-13,-0.014168554026543607,
2000-10-16,0.011872607149184968,
2000-10-17,-0.01109444509444347,
2000-10-18,-0.03049104030607484,
2000-10-19,-0.004128456657111191,
2000-10-20,0.02617299946786495,
2000-10-23,-0.006630192449661092,
2000-10-24,0.0033269706059461087,
2000-10-25,-0.02031402393718119,
2000-10-26,0.0012102016533427652,
2000-10-27,-0.018590759508260137,
2000-10-30,-0.008067412559617517,
2000-10-31,0.005187855090703003,
2000-11-01,0.022888528429214856,
2000-11-02,-0.0023270890434647926,
2000-11-06,0.03596630676430035,
2000-11-07,-0.002023906096612944,
2000-11-08,0.0038662512278699363,
2000-11-09,-0.02205180450726336,
2000-11-10,-0.004748308732436018,
2000-11-13,-0.021609869283947227,
2000-11-14,-0.00031365305322235377,
2000-11-15,0.009488351234372833,
2000-11-16,-0.01433254770514076,
2000-11-17,-0.0029293466319248195,
2000-11-20,-0.0008697162578876958,
2000-11-21,-0.008477387405101173,
2000-11-22,-0.007436630374795879,
2000-11-24,0.0009817310038133342,
2000-11-27,0.028294107378652542,
2000-11-28,-0.004179205338383032,
2000-11-29,-0.010316652497290156,
2000-11-30,0.009710064587895997,
2000-12-01,0.012753537048090853,
2000-12-04,0.008048381153113916,
2000-12-05,-0.017364449632729755,
2000-12-06,0.013223521837529287,
2000-12-07,-0.011351035246751606,
2000-12-08,-0.0016202447107051834,
2000-12-11,0.021718791337684756,
2000-12-12,0.006589066890996158,
2000-12-13,0.003575344252891426,
2000-12-14,-0.01592025561664689,
2000-12-15,-0.02511526819183232,
2000-12-18,-0.00469957977862693,
2000-12-19,-0.024270415047761194,
2000-12-20,-0.015421364370993599,
2000-12-21,-0.03530290051511293,
2000-12-22,0.0002883153143877559,
2000-12-25,0.037575576452147874,
2000-12-26,0.005472393720016328,
2000-12-27,-0.0018817574242847512,
2000-12-28,-0.0024697133440059367,
2000-12-29,-0.011563059724195168,
2001-01-04,-0.0068331866639776105,
2001-01-05,0.012863473222413923,
2001-01-09,-0.018539645942887557,
2001-01-10,-0.013067796728988439,
2001-01-11,-0.017240088237177664,
2001-01-12,0.0111104567677035,
2001-01-15,0.011873937627006361,
2001-01-16,0.005791380961514922,
2001-01-17,0.006123154548471735,
2001-01-18,0.015093329331121579,
2001-01-19,0.00830336311926707,
2001-01-22,0.0030952486387890357,
2001-01-23,-0.0034035302724315965,
2001-01-24,-0.006512856013946246,
2001-01-25,-0.006492221190910203,
2001-01-26,-0.007774930046819605,
2001-01-29,0.010895155810131969,
2001-01-30,-0.0013455763720673704,
2001-01-31,0.0012222348524123716,
2001-02-01,-0.004623091685406046,
2001-02-02,-0.005509608301749531,
2001-02-05,-0.023213583168546634,
2001-02-06,-0.00864142192853367,
2001-02-07,0.007246514454450169,
2001-02-08,-0.017041682670277284,
2001-02-09,0.021661943720010166,
2001-02-13,-0.011035667004589895,
2001-02-14,0.0007050535878411226,
2001-02-15,0.0032618099739521772,
2001-02-16,-0.01139753680292484,
2001-02-19,-0.0042427559815381285,
2001-02-20,0.009815132144461848,
2001-02-21,-0.011192349095306283,
2001-02-22,-0.002039661272366855,
2001-02-23,0.013205453177429582,
2001-02-26,-0.003386709346217703,
2001-02-27,-0.010702052986872592,
2001-02-28,-0.01350093402591386,
2001-03-01,-0.015669597206116125,
2001-03-02,-0.03310768036954162,
2001-03-05,0.004922633867777403,
2001-03-06,0.029668505633080076,
2001-03-07,0.0028491609485452774,
2001-03-08,-0.005763180916263859,
2001-03-09,-0.0017911602150576034,
2001-03-12,-0.0361525083239785,
2001-03-13,-0.028893207471262124,
2001-03-14,0.002021172162226797,
2001-03-15,0.026110346446745862,
2001-03-16,0.006595203790851457,
2001-03-19,-0.003434219657789956,
2001-03-21,0.07488909606411337,
2001-03-22,-0.01907599506692819,
2001-03-23,0.028051280628319457,
2001-03-26,0.0490194535025995,
2001-03-27,-0.01615744410186322,
2001-03-28,0.009325165711097724,
2001-03-29,-0.05035406794102445,
2001-03-30,-0.005558304318690515,
2001-04-02,-0.004757020706045579,
2001-04-03,0.014423511301167584,
2001-04-04,0.00901450103973413,
2001-04-05,0.010466050719166781,
2001-04-06,0.0001778503428501469,
2001-04-09,-0.040496841655578174,
2001-04-10,-0.01724765445203387,
2001-04-11,0.04394994541420466,
2001-04-12,0.013473373004918642,
2001-04-13,0.00249237562035685,
2001-04-16,-0.009773854650198996,
2001-04-17,-0.014168341569583486,
2001-04-18,0.043980733419681964,
2001-04-19,0.016602677020574018,
2001-04-20,-0.007398923945874551,
2001-04-23,-0.003637332093803662,
2001-04-24,0.002010854777497419,
2001-04-25,0.006135429639592429,
2001-04-26,0.010524698824805532,
2001-04-27,-0.002770333939288555,
2001-05-01,0.035246760298871145,
