Date,Adj Close,Volume
2000/1/4,,
2000/1/5,-0.025048923679060687,-0.05147747025003343
2000/1/6,-0.005218787635487716,0.20171976318015225
2000/1/7,-0.022598870056497265,0.07718475073313782
2000/1/10,0.01857968620974413,-0.24970053359468583
2000/1/11,0.04458856911228203,0.5455732946298985
2000/1/12,0.019790454016298083,-0.11954174100854541
2000/1/13,0.015601217656012181,-0.03775597269624573
2000/1/14,0.049831397527163666,-0.23730880070937707
2000/1/18,0.02962169878658108,-0.05246330475221625
2000/1/19,0.02391681109185434,0.07346625766871166
2000/1/20,0.00406228842247803,-0.1753107586798114
2000/1/21,-0.04922454484153745,0.5760568260568261
2000/1/24,-0.013120567375886561,-0.36638452237001207
2000/1/25,0.016169601149838408,-0.05464954892435808
2000/1/26,-0.015558698727015603,0.23270324830244082
2000/1/27,-0.018678160919540214,0.3267827899359833
2000/1/28,-0.0036603221083455866,-0.24405296229802514
2000/1/31,0.015429831006612847,0.21478402849933204
2000/2/1,0.0209840810419681,-0.06634897360703812
2000/2/2,-0.023742026931254365,0.2740478994895956
2000/2/3,0.01742286751361163,-0.19938366718027736
2000/2/4,0.02818408847663215,-0.13997947138824737
2000/2/7,-0.012838306731436537,-0.1032373564075787
2000/2/8,-0.015114235500878726,0.10014972550324405
2000/2/9,0.02676659528907923,0.31422954786027524
2000/2/10,0.022940563086548495,-0.12702795995857785
2000/2/11,0.0003397893306150718,0.007381046526954
2000/2/14,0.027513586956521695,-0.23721051942954338
2000/2/15,-0.006280991735537232,-0.02281303602058319
2000/2/16,-0.00033266799733858984,0.5060558188520273
2000/2/17,-0.019633943427620627,-0.3991841491841492
2000/2/18,0.0016972165648336968,-0.2923375363724539
2000/2/22,0.0037275499830565716,0.29385964912280704
2000/2/23,-0.0077650236326806355,0.14661016949152542
2000/2/24,0.019734603606668878,0.30284552845528456
2000/2/25,0.012679346012679431,0.07474117146504042
2000/2/28,-0.007248764415156587,-0.24953813671153338
2000/2/29,0.0099568536342516,-0.11429576226481448
2000/3/1,0.044035491291488656,0.45582688108000796
2000/3/2,-0.002518098835379235,-0.1971907813991545
2000/3/3,-0.005680025244556634,0.0733820281977238
