Date,Open,High,Low,Close,Adj Close,Volume
2018-07-17,102.5,102.5,102.349998,102.379997,102.379997,1034700
2018-07-18,102.43,102.449997,102.269997,102.300003,102.300003,1355300
2018-07-19,102.370003,102.66999799999999,102.349998,102.58000200000001,102.58000200000001,4201700
