date,CPI,Salary,M1A(期底）金額,M1B(期底),M2(期底),準備貨幣（通貨淨額）,重貼現率,基準放款利率,連鎖實質值_GDP合計_金額(新台幣百萬元),連鎖實質值_國內需求_金額(新台幣百萬元),連鎖實質值_民間消費_金額(新台幣百萬元),連鎖實質值_政府消費_金額(新台幣百萬元),連鎖實質值_資本形成_金額(新台幣百萬元),連鎖實質值_國外淨需求_金額(新台幣百萬元),連鎖實質值_商品與服務輸出_金額(新台幣百萬元),連鎖實質值_商品與服務輸入_金額(新台幣百萬元),道瓊工業指數(DJI),那斯達克指數(IXIC),標準普爾指數(GSPC),上證指數(SSEC),深圳成指(SZSC1),日經指數(N225), 摩台指 ,美元指數(DXM8), 費城半導體(SOX) , 黃金價格(Gold) ,WTI原油(WTIoil),十年期美債利率(TNXbond),台幣兌美元匯率(USD_TWD),台股成交量,外銷訂單指數(Index 2011=100),工業及服務業受僱員工淨進入率(%),核發建照面積(千平方公尺),半導體設備進口值(新台幣百萬元),工業生產指數(Index 2016=100),電力(企業)總用電量(十億度),製造業銷售量指數(Index 2016=100),批發、零售及餐飲業營業額(十億元),非農業部門就業人數(千人),海關出口值(十億元),機械及電機設備進口值(十億元),失業率(單位：％),台股加權指數,預測台股指數漲跌
2004/6/1,-0.0004,0.0286,0.0625,0.0204,0.0073,0.0041,0,-0.0018,0,0,0,0,0,0,0,0,0.0279,0.0367,0.0272,-0.0584,0,0.0444,0,0,0.0257,0.0236,-0.0554,0.0043,0.0043,-0.2222,-0.0405,0.46,0.0397,0,0.0184,0.0087,-0.0058,0.0053,0.0041,0.1246,0.0593,0.0115,-0.026,持平
2004/7/1,0.0026,-0.0025,-0.0087,0.0086,0.0039,0.0058,0,-0.0003,0.0124,0.0155,0.0098,0.0265,0.0221,0.0139,-0.0044,-0.0011,-0.0205,-0.0443,-0.0238,-0.0298,0,-0.0121,0,0,-0.0989,0.0156,0.0725,-0.0516,0.0075,-0.2105,0.0295,0.68,-0.0175,0,-0.017,0.1136,-0.0084,0.0112,0.0033,-0.067,0.0224,0.0295,-0.0354,持平
2004/8/1,0.0009,0.0307,0.0143,0.0103,0.0016,0.0002,0,0,0,0,0,0,0,0,0,0,-0.0117,-0.0475,-0.0153,-0.0436,0,-0.0351,0,0,-0.095,0.0089,0.0999,-0.0468,0.0063,0.0571,0.0396,1.05,0.3009,0,0.0009,-0.0292,0.0043,0.0074,0.0047,0.0136,-0.0109,0.0176,-0.0101,上升
2004/9/1,-0.0023,-0.0231,-0.0017,0.0071,0.0007,0.0095,0,0.0041,0,0,0,0,0,0,0,0,0.0171,0.0347,0.0264,0.0065,0,0.0082,0,0,-0.0112,0.0108,0.0235,-0.0364,-0.0039,0.4234,-0.0327,0.21,-0.2623,0,-0.0101,0.025,-0.0096,-0.0031,0.0013,0.017,0.0529,0.0108,0.0669,持平
2004/10/1,0,-0.0347,-0.0124,-0.0042,0.0044,0.0105,0.1818,0.017,0.0171,0.04,0.01,-0.0137,0.1458,0.2156,0.0016,0.0408,-0.0199,0.0284,0.0004,-0.0159,0,-0.006,0,0,0.0437,0.0364,0.1558,-0.008,-0.0023,-0.0633,0.0736,-0.15,0.0535,0,0.0006,0.0107,-0.0014,0.0292,-0.0048,0.0087,0.0069,-0.0364,0.0032,持平
2004/11/1,0.0014,-0.0071,0.007,-0.0003,0.005,0.0046,0,0,0,0,0,0,0,0,0,0,0.041,0.0643,0.0455,-0.0027,0,-0.0036,0,0,0.0669,0.0419,-0.087,0.0264,-0.0302,-0.0405,0.0302,0.28,0.0134,0,0.0213,-0.0744,0.0199,0.0268,0.0057,0.0289,0.0811,-0.0422,0,持平
2004/12/1,-0.0024,0.1104,0.0633,0.0435,0.0192,0.0226,0.0769,0.0109,0,0,0,0,0,0,0,0,0.0251,0.042,0.0259,-0.03,0,0.008,0,0,0.0155,0.0093,-0.1077,0.0079,-0.0169,-0.0986,-0.0345,0.23,0.0553,0,-0.0067,-0.0167,-0.0207,-0.0042,0.0042,-0.0112,-0.0233,-0.0394,0.0139,持平
2005/1/1,0.0061,0.5232,-0.0078,-0.0024,0.0063,0.0884,0,0.0156,0.0045,-0.0187,0.0106,0.0089,-0.0952,-0.1567,0.0144,-0.0222,-0.0125,-0.0361,-0.0148,-0.0513,0,0.0302,0,0,-0.0684,-0.0419,0.0831,-0.0031,-0.0107,-0.2219,0.0056,0.18,0.2176,0,0.0098,0.034,0.0053,0.0138,0.0025,-0.0685,-0.0949,-0.0121,-0.0082,持平
2005/2/1,0.0007,-0.145,-0.0185,0.0065,0.0065,0.0723,0,0.0036,0,0,0,0,0,0,0,0,0.0175,-0.003,0.0154,0.0326,0,0.0132,0,0,0.0612,-0.0004,0.0256,-0.0123,-0.0111,-0.0582,-0.0662,0.26,-0.2247,0,-0.0083,-0.1253,0.0404,0.0071,0.0027,0.0256,0.0289,-0.0073,0.0309,持平
2005/3/1,-0.0037,-0.2969,0.0067,-0.0035,0.0021,-0.073,0.0714,0.0084,0,0,0,0,0,0,0,0,-0.0039,-0.0171,-0.0039,-0.0203,0,0.0229,0,0,-0.0013,0.0248,0.1369,0.0801,-0.0129,0.6205,-0.1271,-0.37,-0.3287,0,-0.1843,-0.1444,-0.2111,-0.149,-0.0022,-0.2509,-0.2694,0.0542,0.0005,持平
2005/4/1,0.0006,-0.0077,-0.0183,-0.0135,0.0018,-0.009,0,0.0119,0.017,0.0072,0.0077,0.0266,-0.0056,-0.0465,0.0372,0.0217,-0.0373,-0.0359,-0.0255,-0.041,0,-0.035,0,0,-0.0625,-0.0111,-0.0258,-0.0357,0.0121,-0.2895,0.2836,0.09,0.6514,0,0.2765,0.3621,0.3051,0.1786,0.0006,0.3239,0.3837,-0.0304,-0.0374,持平
2005/5/1,-0.0034,0.0048,-0.0217,-0.0097,-0.0034,-0.0159,0,0,0,0,0,0,0,0,0,0,0.0091,0.0244,0.0119,-0.0903,0,-0.0275,0,0,0.0292,-0.0173,-0.0629,-0.0444,-0.0062,0.1019,0.0041,0.18,-0.2057,0,-0.0322,-0.0655,-0.0432,-0.0318,0.0019,0.0093,-0.0964,-0.0265,0.0092,上升
2005/6/1,-0.0004,0.0263,0.074,0.0373,0.017,0.0027,0,0.0038,0,0,0,0,0,0,0,0,0.0106,0.0343,0.0203,-0.0059,0,0.0289,0,0,0.0475,0.0222,0.1313,-0.0345,0.0023,0.4286,-0.0545,0.16,0.1971,0,0.0077,0.1099,-0.001,-0.012,0.0014,0.0352,0.0813,0.0149,0.0491,持平
2005/7/1,0.0026,-0.0076,0.0009,0.0058,0.0024,0.0042,0.0667,0.0117,0.0075,0.0031,0.003,-0.0244,0.0203,-0.0416,0.0036,-0.0042,0.0056,0.0343,0.0166,-0.0394,0,0.0275,0,0,0.0668,-0.0179,0.0462,0.0444,0.016,0.0118,0.0604,0.29,0.0401,0,-0.0009,0.0165,0.019,0.0227,0.001,-0.0895,-0.0789,0.0293,0.0183,持平
2005/8/1,0.0009,0.0312,-0.0098,-0.0044,-0.0015,-0.0103,0,0.0054,0,0,0,0,0,0,0,0,0.0008,0.0059,0.0017,0.1047,0,0.0417,0,0,0.0227,0.0327,0.1011,0.0197,0.0067,-0.0814,-0.0205,0.9,-0.0478,0,-0.0193,-0.042,-0.0275,0.001,0.0028,0.0539,0.0683,0.0237,-0.0144,持平
2005/9/1,-0.0023,-0.0162,0.0021,0.0001,0.0034,0.0037,0.0625,0.0075,0,0,0,0,0,0,0,0,-0.0021,-0.0061,0.0013,0.0277,0,0.0634,0,0,0.0023,0.0445,0.0086,-0.0145,0.026,-0.2278,0.1007,0.33,-0.081,0,0.0488,0.1137,0.0621,0.0126,0.004,0.0293,-0.0283,0.0093,-0.0283,持平
2005/10/1,0,-0.0429,-0.023,-0.0127,-0.0008,0.0075,0,0.0128,0.048,-0.0109,0.0036,-0.0194,-0.0378,-0.475,0.1022,0.0065,-0.0198,-0.0268,-0.0277,-0.0456,0,0.0319,0,0,-0.0506,0.0277,-0.0501,0.0632,0.017,0.0492,0.0749,0.01,0.122,0,-0.0067,-0.0466,0.0128,0.0284,-0.002,0.0459,0.0423,-0.0505,-0.0308,持平
2005/11/1,0.0014,0.0001,0.0119,0.0155,0.0099,0.0049,0,0,0,0,0,0,0,0,0,0,0.0359,0.0555,0.0381,-0.0245,0,0.0728,0,0,0.0417,0.0118,-0.063,0.0169,0.0031,0.2344,0.0435,0.29,-0.1908,0,0.0222,-0.0638,0.0031,0.0099,0.0052,0.1308,0.0914,-0.0169,0.0247,上升
2005/12/1,-0.0024,0.1075,0.0816,0.0494,0.0209,0.0205,0.0588,0.0092,0,0,0,0,0,0,0,0,0.0124,0.0196,0.02,0.0218,0,0.0893,0,0,0.0617,0.0715,0.0189,-0.015,-0.0085,0.3418,0.0084,0.27,0.3063,0,-0.0046,0.0461,0.0076,0.018,0.004,-0.0297,0.0052,-0.0319,0.0584,持平
2006/1/1,0.0061,0.9225,0.0066,0.012,0.0146,0.4046,0,0.0055,-0.0093,0.0177,0.0047,-0.0023,0.0608,0.5186,-0.0027,0.0424,0.0041,0.0195,0.0132,0.0885,0,0.0278,0,0,0.0621,0.0783,0.1024,-0.0122,-0.0362,-0.0566,0.0023,0.2,-0.0813,0,0.0163,-0.0796,0.0098,0.0143,0.0017,-0.0095,-0.1222,-0.0203,0.0364,持平
2006/2/1,0.0007,-0.5131,-0.0117,-0.0206,-0.0031,-0.226,0,0.0052,0,0,0,0,0,0,0,0,0.0091,-0.0071,-0.0016,0.0474,0,0.0063,0,0,0.0216,0.0105,-0.0551,0.0356,0.0069,-0.3,-0.1087,0.14,0.0775,0,-0.0461,-0.0854,-0.0412,-0.0223,0.0011,-0.0906,-0.0628,-0.0155,0.0008,持平
2006/3/1,-0.0037,-0.0226,-0.0448,-0.0165,-0.0011,-0.0387,0.0556,0.0026,0,0,0,0,0,0,0,0,0.0158,0.0117,0.0134,-0.0011,0,0.0077,0,0,-0.0487,0.0052,0.0168,0.0339,0.0052,0.3357,-0.0829,-0.14,-0.4549,0.1592,-0.0896,-0.0296,-0.1182,-0.0901,-0.0031,-0.0924,0.129,0.0316,-0.0171,上升
2006/4/1,0.0006,0.009,-0.0055,0.0122,0.0085,-0.0052,0,0.0131,0.0069,-0.0052,0.0022,0.0185,-0.0355,-0.1329,0.0164,-0.0024,0.0081,0.0167,0.0065,0.0725,0,0.0565,0,0,0.0098,0.0967,0.1143,0.0554,-0.0052,0.1337,0.2266,0.2,0.7304,0.2192,0.1915,0.2347,0.2147,0.1123,0.0024,0.1718,0.0413,-0.0128,0.0677,持平
2006/5/1,-0.0034,0.0235,0.0088,-0.0052,-0.0013,-0.0053,0,0,0,0,0,0,0,0,0,0,0.0088,-0.0399,-0.0093,0.168,0,-0.0528,0,0,-0.045,0.1006,0.0114,0.0245,-0.0166,0.2028,-0.0206,0.13,-0.1808,-0.0899,-0.045,-0.0846,-0.0454,-0.0204,0.002,0.0542,-0.0266,-0.0233,0.0262,下降
2006/6/1,-0.0004,-0.0195,0.0218,-0.0017,0.0032,-0.0101,0.0526,0.0043,0,0,0,0,0,0,0,0,-0.0296,-0.048,-0.0286,0.003,0,-0.0816,0,0,-0.0864,-0.116,0.0001,-0.0004,0.0219,-0.2941,-0.0232,0.24,0.0915,0.1218,0.0303,0.0903,0.0237,-0.0005,0.0016,-0.0181,0.0172,0.0159,-0.0807,持平
2006/7/1,0.0026,0.0055,-0.0195,-0.0104,-0.0031,-0.0064,0,0.0121,0.0173,0.0037,0.0059,0.0035,-0.0013,-0.1714,0.0233,0.002,0.0031,-0.024,0.0056,0.0478,0,0.0105,0,0,-0.0818,0.0635,0.0492,-0.0042,0.0046,-0.25,0.0115,0.31,0.2426,0.0649,-0.0237,0.1571,-0.0115,0.0375,0.0013,-0.0285,-0.0361,0.0365,-0.0067,持平
2006/8/1,0.0009,0.0371,0.029,0.0193,0.0044,-0.0089,0,0.0035,0,0,0,0,0,0,0,0,0.0204,0.0151,0.0214,-0.0475,0,0.0422,0,0,0.0358,-0.0052,-0.0185,-0.0413,0.005,0.1704,-0.0372,0.76,0.0976,0.1854,-0.0016,-0.1975,-0.0255,-0.0019,0.0062,0.0928,0.1633,0.0176,0.0074,持平
2006/9/1,-0.0023,-0.0321,0.0093,0.0191,0.005,0.0086,0.05,0.004,0,0,0,0,0,0,0,0,0.0245,0.0492,0.0238,0.0592,0,0.0093,0,0,0.0656,-0.0524,-0.1257,-0.0321,0.0035,-0.0886,0.0795,0.38,-0.4272,-0.2228,0.0309,0.2092,0.0523,-0.0148,0.0037,-0.0049,-0.1026,0.0099,0.0351,持平
2006/10/1,0,-0.0088,-0.0106,-0.0066,-0.0001,-0.0008,0,0.0151,0.0299,0.0136,0.0096,0.0042,0.0288,-0.3015,0.0158,-0.0129,0.0372,0.0487,0.0346,0.0528,0,0.0367,0,0,0.0038,-0.0189,-0.0745,0.0016,0.0092,0.0694,0.0124,0.06,0.1416,-0.0274,-0.0258,-0.1086,-0.0445,0.0272,-0.0017,0.0408,-0.015,-0.0318,0.0364,持平
2006/11/1,0.0014,-0.0194,-0.0094,0.0027,0.0087,0.0003,0,0,0,0,0,0,0,0,0,0,0.0186,0.0337,0.0185,0.0915,0,-0.0253,0,0,0.0359,0.0713,0.0045,-0.0274,-0.0115,0.3961,0.0344,0.16,-0.1274,0.0111,0.0014,0.0228,0.0171,0.0087,0.0034,-0.007,0.0653,-0.0152,0.0339,上升
2006/12/1,-0.0024,0.0944,0.0586,0.0413,0.015,0.0222,0.0476,0.0029,0,0,0,0,0,0,0,0,0.0158,0.0096,0.02,0.1793,0,0.0428,0,0,0.0029,0.0007,0.0452,-0.0076,-0.0087,-0.0279,-0.0017,0.2,0.2461,0.1496,-0.0018,-0.0028,0.0124,0.0167,0.003,-0.0164,0.0126,-0.0103,0.05,持平
2007/1/1,0.0556,0.1519,-0.0016,-0.0007,0.006,0.0199,0,-0.0384,-0.0024,-0.0233,-0.0022,-0.0084,-0.0793,-0.5037,0.0232,-0.0106,0.0109,0.0087,0.0055,0.2221,0,0.0295,0,0,-0.0163,0.0037,-0.1194,0.044,0.007,0.1627,-0.0286,0.16,-0.0371,-0.0122,-0.01,-0.069,-0.0351,0.0127,0.0027,-0.0073,-0.1185,-0.013,0.0242,持平
2007/2/1,0.0008,0.5289,0.0381,0.0285,0.0121,0.236,0,0.003,0,0,0,0,0,0,0,0,0.0095,0.0109,0.0145,-0.0029,0,0.0263,0,0,0.01,0.0566,0.0863,-0.0082,0.0065,-0.6247,-0.0101,0.18,0.0276,-0.2055,0.0276,0.013,0.0503,-0.0021,0.0017,0.012,0.0742,-0.0052,0.0004,持平
2007/3/1,-0.0024,-0.4704,-0.0326,-0.0155,-0.0027,-0.1403,0.0455,0.002,0,0,0,0,0,0,0,0,-0.0287,-0.0316,-0.0262,0.064,0,-0.0345,0,-0.0112,0.0006,-0.0187,0.0228,-0.0342,0.0014,1.5768,-0.1528,-0.28,-0.2402,-0.2732,-0.1879,-0.1691,-0.207,-0.1266,0.0002,-0.2445,-0.2562,-0.0026,-0.0165,持平
2007/4/1,0.0016,-0.0041,0.0011,0.0027,0.0019,-0.0272,0,0.0048,0.0185,0.0391,0.011,0.0146,0.1225,1.0424,0.0204,0.0533,0.0396,0.0408,0.0403,0.1828,0,0.0199,0,-0.0163,0.0224,0.0402,0.0543,0.0271,0.0039,-0.1745,0.2717,0.21,0.1952,0.6703,0.2662,0.1893,0.2961,0.1271,-0.0002,0.3308,0.2997,0.0423,0.0394,持平
2007/5/1,-0.0016,0.0266,-0.0363,-0.0183,-0.0056,-0.0285,0,0.0015,0,0,0,0,0,0,0,0,0.0512,0.025,0.0325,0.1545,0,0.0072,0,0.0003,0.0265,-0.0181,-0.0079,0.0129,0.0038,-0.0206,-0.0299,0,-0.0819,0.0827,-0.0139,0,-0.026,-0.0195,0.0005,0.0063,0.085,-0.0279,0.0119,上升
2007/6/1,0.0026,0.0082,0.0331,0.0185,0.0025,-0.0033,0.087,0.0135,0,0,0,0,0,0,0,0,0.0054,0.013,0.0022,-0.0173,0,0.0231,0,0.0043,-0.0002,-0.0191,0.0629,0.0748,-0.0089,0.4316,-0.0068,0.18,0.3185,0.0344,0.0637,0.1622,0.0595,0.0218,0.0018,-0.0071,-0.051,0.0104,0.061,上升
2007/7/1,0.0045,0.0169,0.0078,0.0084,-0.0029,-0.038,0,0.0422,0.0244,0.0097,0.0199,0.0276,-0.0228,-0.2648,0.0486,0.029,0.0147,0.023,0.0041,0.0009,0,-0.0015,0,-0.021,0.0545,0.0168,0.098,-0.0199,-0.0051,0.7169,0.0395,0.12,-0.152,0.3288,-0.0239,-0.0586,-0.025,0.0043,-0.0001,0.0226,-0.0094,0.0233,0.0907,下降
2007/8/1,0.0084,-0.0015,-0.0024,-0.0099,-0.0006,-0.0058,0,0.0189,0,0,0,0,0,0,0,0,-0.032,-0.0435,-0.0435,0.2073,0,-0.0842,0,0.0029,-0.0549,-0.0011,-0.0242,-0.0656,0.0049,-0.3233,0.0383,1.01,0.1369,0.0128,0.0439,0.0595,0.0441,0.042,0.0057,0.0457,0.1767,0.0177,-0.0642,持平
2007/9/1,0.0029,0.0291,0.013,0.0061,-0.0022,0.0109,0.04,0.0056,0,0,0,0,0,0,0,0,0.024,0.0374,0.0292,0.1055,0,-0.0137,0,-0.0202,0.0079,0.0757,0.1004,-0.0341,0.0014,-0.2911,0.0192,0.23,-0.1396,-0.1591,0.0057,0.0311,0.0077,-0.0036,0.003,0.0055,-0.1031,0.0149,0.0356,上升
2007/10/1,0.0046,-0.0689,-0.0184,-0.0044,0.0007,-0.0083,0,-0.0065,0.0295,-0.0106,-0.0106,-0.0152,-0.0077,-1.3033,0.0391,-0.0206,0.0253,0.0554,0.0284,0.0866,0,0.0411,0,-0.0184,-0.0278,0.0568,0.0758,0.0022,-0.0137,0.4286,0.0086,-0.08,-0.2218,-0.229,-0.0406,-0.0854,-0.0258,-0.0023,-0.0047,0.0457,-0.0199,-0.0244,0.0591,下降
2007/11/1,0.0012,-0.0035,-0.0052,-0.0305,-0.0036,0.0096,0,0.0037,0,0,0,0,0,0,0,0,-0.0504,-0.0423,-0.0495,-0.0959,0,-0.0804,0,-0.0272,-0.1111,0.0656,0.1048,-0.0825,-0.007,-0.175,0.0358,0.26,0.3877,-0.079,0.0836,0.0604,0.0806,0.0403,0.0009,0.0157,-0.0117,-0.0175,-0.0838,下降
2007/12/1,0.0026,0.1102,0.0344,0.0165,0.0028,0.0172,0.0385,-0.0014,0,0,0,0,0,0,0,0,0.0156,-0.0005,0.0108,-0.0372,0,0.0001,0.1497,0.0149,-0.0281,0.0029,-0.0305,-0.0133,0.0025,-0.2235,-0.0149,0.29,0.1362,-0.1408,-0.0301,-0.0579,-0.0325,-0.0246,0.0035,-0.046,-0.0303,-0.0128,-0.0558,下降
2008/1/1,-0.0018,0.4958,0.0255,0.0107,0.0183,0.141,0,0.003,0.0042,0.001,0.0007,0.0025,0.0005,0.0457,0.0217,0.0214,-0.0648,-0.0915,-0.0679,-0.0047,0,-0.1167,-0.0096,-0.0097,-0.1319,0.1032,0.0129,-0.0917,-0.0019,0.4,-0.0235,0.27,0.1212,0.5449,-0.0018,-0.0596,-0.0126,0.0456,0.0037,0.0711,0.0874,-0.0103,-0.0465,持平
2008/2/1,0.0037,-0.0933,-0.0322,-0.0074,0.005,-0.0139,0,0.0037,0,0,0,0,0,0,0,0,-0.0095,-0.0382,-0.0173,-0.1176,0,-0.0134,0.0577,-0.0032,-0.0176,0.0379,0.026,0.0041,-0.0225,-0.4564,-0.0195,0.12,-0.1451,-0.0161,0.0131,0.0585,0.0326,0.0254,0.0015,-0.0558,0.0246,-0.0078,0.0096,上升
2008/3/1,0.0028,-0.3244,0.0077,-0.0003,0.0046,-0.0478,0.037,0.0018,0,0,0,0,0,0,0,0,-0.0182,-0.0305,-0.028,-0.1207,0,-0.0697,-0.1056,-0.0419,-0.0308,0.0409,0.1056,-0.0648,-0.033,0.9167,-0.1501,-0.34,-0.4848,-0.3265,-0.1536,-0.175,-0.1589,-0.1519,-0.0042,-0.2124,-0.2682,0.0368,0.0551,上升
2008/4/1,0.0046,-0.002,-0.012,-0.0013,0.0033,-0.0157,0,0.0097,-0.0126,-0.021,-0.0139,0.0027,-0.0508,1.0413,-0.0291,-0.0442,0.038,0.0502,0.0406,-0.1323,0,0.0599,0.0203,-0.0034,0.0798,-0.0553,0.0668,0.046,-0.0073,0.0301,0.2068,0.26,0.3072,0.5318,0.1881,0.154,0.1957,0.1192,0.0029,0.3298,0.4243,-0.0203,0.0519,持平
2008/5/1,-0.0007,0.009,-0.0098,-0.0108,-0.0036,-0.0095,0,0,0,0,0,0,0,0,0,0,0.0123,0.0486,0.0239,0.0455,0,0.0477,0.1273,0.0088,0.0904,-0.0236,0.1156,0.0612,0.0073,-0.1331,-0.0108,0.08,0.1273,-0.2659,-0.0011,0.1083,-0.011,-0.0085,0.0015,-0.0889,-0.1196,-0.013,0.0036,下降
2008/6/1,0.0141,0.0154,0.0149,-0.018,-0.0079,-0.0014,0.0357,0.0009,0,0,0,0,0,0,0,0,-0.059,-0.0225,-0.0442,-0.1565,0,0.0064,0.0839,0.005,-0.0361,0.0019,0.0682,0.0543,-0.007,-0.2959,-0.0223,0.12,0.0358,-0.3123,0.0126,-0.0148,0.0003,0.0169,0.0022,0.0534,-0.1283,0.0079,-0.0819,下降
2008/7/1,0.003,0.0367,-0.0247,-0.0107,0.004,-0.007,0,0.0018,-0.0367,-0.0215,-0.0183,-0.0044,-0.0397,-0.8865,-0.0187,0.0074,-0.0609,-0.0615,-0.0626,-0.0646,0,-0.065,-0.102,-0.0079,-0.1052,0.0562,-0.004,-0.025,0.0012,0.1011,-0.0178,0.25,0.0077,0.184,-0.0297,0.1205,-0.0242,-0.0176,0.0003,0.0264,0.1501,0.0286,-0.1286,持平
2008/8/1,-0.0034,-0.0299,0.0119,0.0057,0.0015,0.0024,0,0.0027,0,0,0,0,0,0,0,0,0.0184,0.0488,0.0192,-0.1091,0,-0.0136,-0.064,0.0469,0.0331,-0.1108,-0.1258,-0.0244,0.027,-0.1111,-0.0037,0.71,-0.2146,-0.1151,0.0179,-0.1605,0.0008,0.0151,0.0025,-0.0582,-0.0399,0.0278,-0.008,下降
2008/9/1,-0.0039,-0.0025,0.017,0.0102,0.0066,0.0019,-0.0345,0.005,0,0,0,0,0,0,0,0,-0.0361,-0.0768,-0.0503,-0.1331,0,-0.0667,-0.1664,0.0277,-0.1112,-0.0082,-0.1108,-0.054,0.0246,-0.0435,0.0531,0.07,0.1096,-0.1027,-0.0032,0.0603,-0.0264,-0.0023,0.0031,0.1162,0.0065,0.0197,-0.1226,下降
2008/10/1,0.0007,-0.043,-0.0142,-0.0117,0.0157,0.0098,-0.1429,0.0011,-0.0296,-0.0216,-0.0113,0.0295,-0.0792,3.1515,-0.1646,-0.1758,-0.1743,-0.2155,-0.204,-0.1064,0,-0.248,-0.2736,0.066,-0.2328,-0.0325,-0.2606,0.0285,0.0215,-0.3636,0.0104,-0.27,-0.1562,0.1971,-0.0595,0.1048,-0.0389,-0.0205,-0.0063,-0.1063,-0.0208,0.0314,-0.1871,下降
2008/11/1,-0.0035,-0.0354,-0.0072,-0.0108,0.0057,0.0102,-0.0833,-0.0333,0,0,0,0,0,0,0,0,-0.0613,-0.1084,-0.0885,-0.0299,0,-0.0642,-0.2218,0.0393,-0.1677,-0.0587,-0.2513,-0.0683,0.0126,-0.1071,-0.0055,-0.37,-0.0356,-0.296,-0.0541,-0.1592,-0.0171,-0.0083,0.0015,-0.0353,-0.0528,0.0234,-0.1057,持平
2008/12/1,-0.0091,0.0978,0.0466,0.0375,0.0171,0.0299,-0.2727,-0.021,0,0,0,0,0,0,0,0,-0.0022,-0.0109,-0.0062,0.0399,0,-0.008,0.1317,-0.0363,-0.0073,0.0898,-0.2681,-0.3164,0.0007,0.29,-0.2048,-0.7,0.0407,-0.0784,-0.1924,-0.1424,-0.1947,-0.1065,-0.0017,-0.1708,-0.081,0.0618,-0.0031,持平
2009/1/1,-0.0019,0.6262,0.0374,0.0404,0.0123,0.308,-0.25,-0.0702,-0.0018,-0.0619,0.0091,0.0028,-0.2767,5.3483,-0.0663,-0.1588,-0.0232,0.0074,-0.0137,-0.0072,0,-0.0156,0.0593,0.0146,0.0465,0.0473,-0.0028,0.0313,0.0077,-0.4217,-0.0591,-1.36,-0.1527,-0.2136,-0.0563,0.039,-0.0218,-0.0154,-0.0062,-0.1807,-0.1768,0.0841,-0.0047,持平
2009/2/1,-0.0003,-0.3956,-0.0241,0.0057,0.0057,-0.1678,-0.1667,-0.1913,0,0,0,0,0,0,0,0,-0.0841,-0.0333,-0.0697,0.1385,0,-0.0764,-0.0103,0.0237,-0.0174,0.0937,-0.0636,0.1482,0.0263,0.6086,-0.1395,-1.41,-0.0822,-0.0752,-0.1649,-0.2768,-0.0902,-0.0061,-0.0049,-0.0998,-0.2664,0.0557,0.0004,上升
2009/3/1,0.0002,-0.0625,0.0261,0.0366,0.0081,-0.0229,0,0,0,0,0,0,0,0,0,0,-0.0592,-0.0362,-0.0597,0.0105,0,0.0091,-0.1117,-0.0015,0.0327,-0.018,0.2242,-0.0152,0.0025,0.8083,0.1502,-0.85,-0.4014,-0.1246,0.0864,0.3591,0.1027,-0.0443,-0.0074,0.0443,0.3004,0.0829,0.1003,上升
2009/4/1,0.0028,0.0084,0.0147,0.0248,0.0039,-0.0108,0,-0.1591,0.0076,0.038,0.002,-0.0025,0.1989,-0.469,0.0856,0.1572,0.1046,0.1459,0.1202,0.1048,0,0.1292,0.3458,-0.0133,0.1452,-0.0353,0.0393,0.0325,-0.0198,0.3502,0.202,-0.32,0.3241,0.1906,0.1985,0.0295,0.1364,0.081,-0.0005,0.2624,0.1765,0.0104,0.162,上升
2009/5/1,0.0003,0.021,0.0026,0.0269,0.004,0.003,0,-0.0075,0,0,0,0,0,0,0,0,0.0508,0.0518,0.064,0.0631,0,0.0612,0.0919,-0.0402,0.032,0.0415,0.1854,0.1333,-0.024,0.0614,0.0393,-0.21,0.222,-0.2252,0.0803,0.018,0.0439,0.0173,0,-0.0751,-0.0581,-0.0086,0.1506,持平
2009/6/1,-0.0005,-0.0381,0.0454,0.0136,-0.0015,-0.0119,0,0,0,0,0,0,0,0,0,0,0.0232,0.0585,0.0263,0.0814,0,0.0544,0.0655,-0.0225,0.0508,0.0179,0.177,0.1285,-0.0022,-0.1672,-0.0026,-0.13,-0.3536,0.2976,0.0499,-0.0385,-0.0076,-0.0097,0.0014,0.0769,-0.0202,0.0104,-0.0137,上升
2009/7/1,-0.0002,0.0375,-0.0101,0.0181,0.0033,0.0054,0,-0.0091,0.0154,0.0127,0.0071,0.0134,0.028,-0.0099,0.1054,0.1122,0.0101,0.0256,0.0105,0.1341,0,-0.0121,0.0954,-0.007,0.05,-0.0115,-0.0775,-0.046,0.0034,0.0811,0.0973,0.25,0.3237,0.7807,0.0594,0.2113,0.0878,0.0656,0.0007,0.0323,0.2052,0.0206,0.0522,持平
2009/8/1,0.0065,-0.0031,0.0365,0.0141,-0.002,0.0042,0,0,0,0,0,0,0,0,0,0,0.0801,0.0658,0.079,-0.0419,0,0.0763,0.1216,-0.0147,0.0606,0.0152,0.1065,0.0118,-0.0009,-0.3179,0.0173,0.42,0.3507,-0.058,0.0538,0.0483,0.0368,0.0365,0.0011,0.0239,-0.0114,0.0219,0.0031,上升
