Date,Open,High,Low,Close,Adj Close,Volume
2018-07-17,74.5,75.050003,74.43,74.980003,74.980003,791600
2018-07-18,74.949997,75.050003,74.75,75.029999,75.029999,380700
2018-07-19,74.660004,74.900002,74.480003,74.75,74.75,653400
